"","seed","term","estimate","std.error","lower","upper"
"128",1,"r_workerid[95e51d6a6388233676b7925b0929ee6f,Intercept]",-0.0164224873874354,0.182880406139612,-0.371729359035003,0.352641821531167
"129",1,"r_workerid[95e57c6a6388233676b7925b0929ee6f,Intercept]",-0.138804548989065,0.192753841686463,-0.519657150604521,0.233981369648454
"130",1,"r_workerid[95e57d6a6388233676b7925b0929ee6f,Intercept]",0.158353683820951,0.193598152828533,-0.21584952785892,0.546733718052193
"131",1,"r_workerid[95e57d6a6388233676b7s25b0929ee6f,Intercept]",-0.00448347073183216,0.198688424738777,-0.387795209934804,0.395221381945436
"132",1,"r_workerid[95e57d6az388233676b7925b0929ee6f,Intercept]",-0.220309268911967,0.224204804320114,-0.668713327379683,0.227696456084997
"133",1,"r_workerid[989e45610826bfacedf73f5de2601e51,Intercept]",-0.0032637160385854,0.183368941091967,-0.367510729690444,0.363092782253034
"134",1,"r_workerid[9a9e45610826bfacedf73f5de2601e51,Intercept]",-0.0177658016125879,0.200613997977607,-0.419524858664619,0.373078912739239
"135",1,"r_workerid[9a9e45610826bfacedfv3f5de2601e51,Intercept]",-0.0855286179267374,0.210643657297478,-0.53045566320661,0.311857627528312
"136",1,"r_workerid[9f4d1fae505bbe3e4a176721c615da03,Intercept]",0.317030380558864,0.212330850721606,-0.0929837630778109,0.748640801571837
"137",1,"r_workerid[a35e6f82148886b36e7ae4a2ca8da853,Intercept]",-0.0343165500746184,0.212567120381086,-0.448067800623027,0.397622733516276
"138",1,"r_workerid[a35e6f82148886b36e7ae4a2va8da853,Intercept]",0.20784533937219,0.191532082291444,-0.149845704865361,0.592759503677716
"139",1,"r_workerid[ac6c17439d0eaa1e355a58d6b18cf25d,Intercept]",-0.194116696902012,0.207863617759474,-0.623827151723334,0.200669969385019
"140",1,"r_workerid[ac6k17439d0eaa1e355a58d6b18cf25d,Intercept]",0.150339895318278,0.197244716695025,-0.227355360242764,0.555709120001105
"141",1,"r_workerid[b051ccb94b01db37002bcc8f0de29e5e,Intercept]",-0.261481371250656,0.208417066441019,-0.681898650517814,0.132839889602279
"142",1,"r_workerid[b0b009fa310999f396a62369f60ee4ea,Intercept]",0.014810702037402,0.185177270929648,-0.347114714657786,0.385986907964118
"143",1,"r_workerid[b0b009fa310999f3c6a62369f60ee4ea,Intercept]",0.207087422545441,0.211506790300073,-0.17806443879797,0.6485250151022
"144",1,"r_workerid[bb1eff92d221b29f94905f4eb5107b7e,Intercept]",-0.310917608918423,0.216524716525557,-0.763119013858204,0.0924701169670762
"145",1,"r_workerid[bb1eff92d221b29f94905f4eb5107b8e,Intercept]",-0.137040249547996,0.193906093978144,-0.520182904501872,0.23467926003532
"146",1,"r_workerid[bb1eff92d221b29f94905f4eb51z7b7e,Intercept]",-0.0919600688191547,0.221741874415808,-0.529519362771968,0.351652259021811
"147",1,"r_workerid[bb1eff92d221b29f949x5f4eb5107b7e,Intercept]",-0.195199056633113,0.213687481977993,-0.635675789535646,0.220385190679121
"148",1,"r_workerid[c057e1bf96bc06277cae3c8eddebe374,Intercept]",-0.127901027569018,0.189918686898197,-0.518991436390238,0.235528764135464
"149",1,"r_workerid[cbf5362060e69fd44eef754cf95a4431,Intercept]",-0.107621083050485,0.206903302301999,-0.534715624989699,0.288152467686176
"150",1,"r_workerid[cbf5362060e69fd84eef754cf95a4431,Intercept]",0.0801639391027085,0.207687624940311,-0.331105896728663,0.504104283070658
"151",1,"r_workerid[cbf536z060e69fd44eef754cf95a4431,Intercept]",0.0343736776742538,0.214360742694392,-0.390258365482791,0.461923864253139
"152",1,"r_workerid[d8f41aac6f8904f59410bb1d9feb785c,Intercept]",-0.164188582003218,0.213876360709744,-0.603992518196327,0.23998463133554
"153",1,"r_workerid[d8f4saac6f8904f59410bb1d9feb785c,Intercept]",-0.214594176977803,0.192014139388326,-0.61232129615688,0.155696088122406
"154",1,"r_workerid[dcbb83c20d1772b3067ff1aab040a173,Intercept]",0.437486180812427,0.203862172113734,0.0583998528168895,0.858984788810051
"155",1,"r_workerid[e7cdf8f23775e00be94ee8bb071df978,Intercept]",-0.414743191981705,0.23563773947057,-0.906148176361663,0.0168149818006997
"156",1,"r_workerid[e939e85066823b64bdde1c15784f9de9,Intercept]",0.409052701594333,0.212701675224805,0.0151758805589416,0.845490348585948
"157",1,"r_workerid[e9fd624d2da155125da39c67a5e9293c,Intercept]",-0.261554527660348,0.191197555442308,-0.642445984443546,0.107334755360944
"158",1,"r_workerid[e9fd624d2da155125da3qc67a5e9293c,Intercept]",0.20436204254926,0.216763328492349,-0.20171249517934,0.658553035159545
"159",1,"r_workerid[eac605a670b8d8beb74503980aea1f55,Intercept]",0.0277228297110288,0.188721693514817,-0.333494663694949,0.403617422338477
"160",1,"r_workerid[eac6m5a670b8d8beb74503980aea1f55,Intercept]",0.236899733127929,0.189174358356784,-0.12087200427668,0.626138637918485
"161",1,"r_workerid[ef9c52a3fa42154591f632b272ccaffc,Intercept]",-0.0370113304771692,0.200884838355295,-0.44103371682709,0.343861699757786
"162",1,"r_workerid[f2a592b14183a908ede748ad8b13952d,Intercept]",0.247080846695571,0.197705405527863,-0.118096060422902,0.66081553119087
"163",1,"r_workerid[f36f4037e8934adf47c5188fa01f3644,Intercept]",-0.427084496335089,0.206253228330807,-0.846140665235345,-0.0325212865423924
"164",1,"r_workerid[f36f4037e8934adf47cb188fa01f3644,Intercept]",0.0857307076263753,0.199289209807192,-0.298550033426005,0.489732410471504
"165",1,"r_workerid[f45892b186aeab064dee625bba4f5a9a,Intercept]",-0.034609051556748,0.198968438227334,-0.430192231332784,0.354682228968544
"166",1,"r_workerid[f45892b186aeab06cdee625bba4f5a9a,Intercept]",-0.188049513495105,0.203091263330409,-0.601065002998114,0.203038055231904
"167",1,"r_workerid[f6b09b71ab5f49ed042c59a3fe4c0281,Intercept]",-0.284423479232652,0.189007847774092,-0.675825823267158,0.0676503659567486
"168",1,"r_workerid[f6b09b71pb5f49ed042c59a3fe4c0281,Intercept]",-0.157305343777102,0.19162820448827,-0.546399338894495,0.199903155528463
"169",1,"r_workerid[ffacfb9561b44af604061483dff68fbf,Intercept]",0.0805134252467519,0.224291573810138,-0.339660970131011,0.547510369947346
"170",1,"r_workerid[ffacfb9561b44ff604061483dff68fbf,Intercept]",-0.151747127244382,0.215272586471301,-0.575115183936184,0.275290355682383
"171",1,"r_workerid[pa9e45610826bfacedf73f5de2601e51,Intercept]",-0.152553740641227,0.213457547078765,-0.589822890107954,0.268617572209266
"172",1,"r_workerid[02366c44bbdda170f60a5df9c41b0bcd,conditionnp]",-0.016207646208356,0.28366404729816,-0.614229669226892,0.537049316457571
"173",1,"r_workerid[09e79e08b7533c4966bb94301c2a15aa,conditionnp]",0.0466385254402447,0.280419523673821,-0.496231867949923,0.633529798182056
"174",1,"r_workerid[09e79e08b7533c4966bb94301c2a15d6,conditionnp]",-0.104425961148036,0.274254721698768,-0.693471541275861,0.408481573480818
"175",1,"r_workerid[09e79e08b7533c4966bb94301c2a15da,conditionnp]",-0.429906799501944,0.330173624130658,-1.14823137328791,0.0967373810953114
"176",1,"r_workerid[0cbb83c20d1772b3067ff1aab040a173,conditionnp]",0.186173302016583,0.271860675749771,-0.291733577993264,0.794361897307703
"177",1,"r_workerid[23f2419b9d18746c0bab3b12eb208819,conditionnp]",-0.629995788706113,0.359080398621951,-1.38328892730307,-9.38798302224666e-05
"178",1,"r_workerid[23f2419b9d18746c0bab3b12eb2088s9,conditionnp]",-0.154058715269087,0.281009940490341,-0.755354720305442,0.363015698059545
"179",1,"r_workerid[2443f2a8df5cccb4003cdad142d57725,conditionnp]",0.0975634033450956,0.255289032159245,-0.385284986629328,0.645286642874704
"180",1,"r_workerid[2443f2a8df5cccg4003cdad142d57725,conditionnp]",-0.0479743066711905,0.262592421888771,-0.605967075515793,0.46206475180664
"181",1,"r_workerid[2833bcafb3e18cc5e820aaea208a47cb,conditionnp]",-0.157355857983717,0.297705798438443,-0.792543230629745,0.397849948571912
"182",1,"r_workerid[2be9e3418de9907c15e8b011c77da948,conditionnp]",0.254875913789944,0.296255666078971,-0.243729356464016,0.925859056553126
"183",1,"r_workerid[3284fe275d95b5c601aefe8ada85826f,conditionnp]",-0.101597502077714,0.26756815923584,-0.652342891613462,0.427208824217568
"184",1,"r_workerid[3284fe295d95b5c601aefe8ada85226f,conditionnp]",0.0221923726970555,0.267008367808731,-0.533802641990279,0.56863596125737
"185",1,"r_workerid[3284fe295d95b5c601aefe8ada85826f,conditionnp]",0.0876690682016279,0.297320718106166,-0.453255351876232,0.744091586110881
"186",1,"r_workerid[32t4fe295d95b5c601aefe8ada85826f,conditionnp]",-0.0462140621650072,0.264276841837888,-0.629896673860907,0.460597810331713
"187",1,"r_workerid[386f1972cecb1d9502470056b3edf9ee,conditionnp]",0.103137342391841,0.270481140240285,-0.399359408605274,0.689667462211345
"188",1,"r_workerid[3e54d549e8f32aa6f207a618fc317211,conditionnp]",-0.0746416244412463,0.275710260421608,-0.633586843515005,0.486890558842301
"189",1,"r_workerid[3ee583b126cffcabcf1bec64b21be9fb,conditionnp]",0.1170500910852,0.255702837783145,-0.387011028758166,0.662916636591203
"190",1,"r_workerid[42d22c4ca6b080feb7badaa1c37ed662,conditionnp]",0.142988762429784,0.300016867196404,-0.37850673771355,0.816686814198319
"191",1,"r_workerid[42d22c4ca6b080feb7badaa1c3ded662,conditionnp]",-0.186235801267246,0.278707001997199,-0.795787063847442,0.320809150764706
"192",1,"r_workerid[42d22c4ca6b080feb7badaa1c3dedv62,conditionnp]",-0.0204135061136546,0.297474134380175,-0.637024871738007,0.567696540699391
"193",1,"r_workerid[42d22c4ca6b080feb7badaa2c3ded662,conditionnp]",0.230614256743797,0.283798129975583,-0.230532938501497,0.858750683635807
"194",1,"r_workerid[4b15038f4f37b3eb2794cdd1866d3eae,conditionnp]",0.46149181002099,0.332191494004399,-0.0809205257126045,1.17812771750077
"195",1,"r_workerid[4bc1124843141ab50a73e77675044196,conditionnp]",0.0864449220999692,0.265579753838469,-0.439716549147675,0.631982257905632
"196",1,"r_workerid[4bc11248431b1ab50a73e77675044196,conditionnp]",0.0702861650619605,0.26848822856309,-0.443998838217614,0.63817867379858
"197",1,"r_workerid[4e5181c68125e1284735f78d2403ada5,conditionnp]",0.00867201630357388,0.298653302549972,-0.645187145986787,0.59980739846153
"198",1,"r_workerid[504a1d228c641dfdf1b1fdba00bf18b9,conditionnp]",-0.140640739083943,0.293017748616451,-0.78053223144626,0.402712379081548
